DATE,PROJECT_ID,PROJECT_TYPE,ABC,NUM_BIDS,WINNER_NAME,CONTRACT_PRICE,DURATION
10/25/2021,2647,Consulting Services,290477482.00,7,Fami,290475051.00,12
10/25/2021,3636,Infrastructure Projects,1748628422.00,3,Denji,1748635212.00,26
10/25/2021,3950,Goods,1288922045.00,3,Makima,1288912615.00,9
10/26/2021,592,Consulting Services,826571932.00,9,Makima,826579824.00,12
10/26/2021,1050,Infrastructure Projects,1290870898.00,6,Fami,1290878686.00,14
10/26/2021,2420,Infrastructure Projects,1803780983.00,8,Makima,1803780413.00,15
10/26/2021,2847,Infrastructure Projects,489191628.00,10,Mikata,489195811.00,25
10/26/2021,3757,Goods,1059594861.00,3,Hayakawa ,1059603035.00,5
10/27/2021,267,Infrastructure Projects,1438135264.00,1,Nayuta,1438131702.00,15
10/27/2021,401,Consulting Services,506465504.00,3,Reze,506469370.00,10
10/27/2021,1086,Infrastructure Projects,1437614154.00,2,Reze,1437623381.00,28
10/27/2021,2117,Infrastructure Projects,622655575.00,8,Mikata,622653486.00,20
10/27/2021,2929,Consulting Services,836575378.00,3,Reze,836578005.00,8
10/28/2021,3328,Infrastructure Projects,369507508.00,4,Makima,369501821.00,13
10/28/2021,3366,Goods,1123999727.00,3,Mikata,1124008649.00,6
10/29/2021,720,Infrastructure Projects,1407552163.00,10,Nayuta,1407552707.00,19
10/29/2021,3391,Infrastructure Projects,1506679456.00,3,Mikata,1506683487.00,31
10/29/2021,4756,Goods,420969059.00,2,Nayuta,420968265.00,11
10/29/2021,4790,Goods,813353814.00,2,Makima,813353834.00,9
10/29/2021,4890,Infrastructure Projects,1865265356.00,1,Mikata,1865267854.00,31
10/30/2021,654,Goods,1205330814.00,3,Nayuta,1205340102.00,10
10/30/2021,2712,Infrastructure Projects,1816532517.00,10,Makima,1816530454.00,31
10/31/2021,1745,Goods,1227761725.00,5,Mikata,1227761380.00,5
10/31/2021,2521,Infrastructure Projects,1270669289.00,6,Mikata,1270670356.00,14
11/1/2021,809,Consulting Services,1612538660.00,5,Fami,1612544538.00,10
11/1/2021,3504,Consulting Services,1360561910.00,2,Pochita,1360565421.00,12
11/2/2021,1851,Infrastructure Projects,734058491.00,6,Mikata,734052220.00,12
11/2/2021,1908,Goods,1803306040.00,1,Reze,1803301614.00,7
11/2/2021,4838,Goods,380395760.00,1,Nayuta,380398102.00,6
11/3/2021,3257,Consulting Services,729498125.00,1,Hayakawa ,729495297.00,3
11/3/2021,4126,Goods,1306045930.00,2,Hayakawa ,1306040315.00,5
11/3/2021,4214,Consulting Services,74770834.00,1,Reze,74762014.00,6
11/3/2021,4788,Infrastructure Projects,1784415828.00,3,Hayakawa ,1784411508.00,20
11/4/2021,2432,Goods,63948958.00,9,Fami,63946882.00,7
11/4/2021,4958,Infrastructure Projects,1377146230.00,5,Mikata,1377138030.00,14
11/5/2021,946,Goods,1656555563.00,6,Pochita,1656558184.00,7
11/5/2021,1568,Consulting Services,1993064562.00,3,Fami,1993068474.00,8
11/6/2021,36,Goods,69402889.00,4,Fami,69407353.00,5
11/6/2021,4399,Infrastructure Projects,745966812.00,1,Mikata,745959240.00,17
11/6/2021,4545,Infrastructure Projects,1404738915.00,1,Reze,1404738846.00,33
11/7/2021,3080,Goods,1777369290.00,7,Himeno,1777362964.00,8
11/7/2021,3872,Consulting Services,37379513.00,2,Hayakawa ,37387025.00,4
11/8/2021,379,Goods,489053916.00,3,Himeno,489054597.00,8
11/9/2021,554,Consulting Services,703538831.00,3,Mikata,703533682.00,5
11/9/2021,2690,Goods,977304792.00,3,Nayuta,977299706.00,3
11/9/2021,3220,Consulting Services,597616201.00,8,Fami,597609175.00,11
11/9/2021,3324,Goods,475458461.00,4,Denji,475468413.00,6
11/9/2021,3937,Goods,602354766.00,3,Mikata,602352995.00,6
11/10/2021,160,Consulting Services,673697153.00,9,Himeno,673698628.00,7
11/10/2021,171,Consulting Services,1071895056.00,5,Pochita,1071893053.00,12
11/10/2021,1043,Goods,1046900626.00,10,Fami,1046905296.00,7
11/10/2021,2068,Goods,156044249.00,1,Makima,156040913.00,10
11/10/2021,2825,Consulting Services,1910235899.00,8,Power,1910230796.00,3
11/10/2021,4862,Infrastructure Projects,1403647098.00,2,Fami,1403650151.00,36
11/11/2021,118,Goods,393814439.00,5,Nayuta,393811884.00,4
11/11/2021,3588,Consulting Services,1162903914.00,3,Makima,1162897774.00,5
11/11/2021,4904,Consulting Services,253563812.00,2,Hayakawa ,253563823.00,6
11/12/2021,3293,Consulting Services,900995333.00,6,Mikata,900991188.00,4
11/12/2021,4406,Infrastructure Projects,961906089.00,1,Power,961914161.00,21
11/13/2021,380,Goods,389353842.00,7,Reze,389363563.00,9
11/13/2021,4662,Consulting Services,1702911349.00,1,Power,1702908573.00,11
11/14/2021,1157,Consulting Services,368763266.00,5,Mikata,368762554.00,5
11/14/2021,2274,Goods,1052642907.00,5,Hayakawa ,1052633379.00,8
11/14/2021,3674,Consulting Services,791931206.00,1,Himeno,791937310.00,8
11/15/2021,3161,Goods,1497020064.00,8,Power,1497025652.00,7
11/15/2021,4155,Goods,1849205111.00,1,Mikata,1849213159.00,12
11/16/2021,255,Consulting Services,1136240195.00,2,Makima,1136240775.00,7
11/16/2021,1388,Infrastructure Projects,337013629.00,6,Denji,337022151.00,26
11/16/2021,1884,Goods,1148504472.00,8,Makima,1148505347.00,4
11/16/2021,3246,Goods,551751707.00,4,Himeno,551761527.00,4
11/16/2021,3748,Infrastructure Projects,582271097.00,2,Makima,582273135.00,14
11/17/2021,2155,Infrastructure Projects,1992022072.00,5,Makima,1992024442.00,18
11/17/2021,2621,Goods,88204817.00,5,Power,88206499.00,10
11/17/2021,3163,Goods,408943831.00,3,Reze,408952855.00,5
11/17/2021,3460,Consulting Services,244779177.00,2,Nayuta,244771130.00,12
11/17/2021,3531,Infrastructure Projects,1926026255.00,2,Mikata,1926030648.00,30
11/18/2021,1987,Goods,1637438135.00,3,Nayuta,1637435299.00,3
11/18/2021,2128,Consulting Services,508935726.00,1,Pochita,508926210.00,7
11/18/2021,3538,Goods,1513648695.00,3,Mikata,1513641811.00,10
11/18/2021,4672,Consulting Services,1908617460.00,1,Pochita,1908624802.00,3
11/18/2021,4911,Consulting Services,1646197602.00,2,Fami,1646206618.00,9
11/19/2021,580,Infrastructure Projects,378708475.00,2,Denji,378713823.00,26
11/19/2021,4402,Goods,855975013.00,1,Mikata,855980287.00,3
11/19/2021,4962,Infrastructure Projects,398917364.00,1,Mikata,398925841.00,34
11/20/2021,535,Consulting Services,15340012.00,6,Himeno,15330548.00,8
11/20/2021,2029,Goods,1705611536.00,10,Pochita,1705613537.00,12
11/20/2021,3323,Goods,777622778.00,10,Hayakawa ,777619203.00,8
11/20/2021,3961,Consulting Services,108728439.00,3,Hayakawa ,108729995.00,6
11/20/2021,4349,Consulting Services,106671571.00,1,Hayakawa ,106680491.00,6
11/20/2021,4578,Goods,1602237493.00,2,Fami,1602229182.00,10
11/20/2021,4796,Infrastructure Projects,1395665266.00,3,Mikata,1395659779.00,14
11/21/2021,327,Goods,345445948.00,3,Power,345448659.00,9
11/21/2021,1182,Consulting Services,7258490.00,7,Nayuta,7261849.00,6
11/21/2021,2241,Consulting Services,1245633669.00,1,Fami,1245636496.00,12
11/21/2021,3371,Goods,1226880713.00,5,Denji,1226873428.00,4
11/21/2021,4271,Infrastructure Projects,395919644.00,1,Nayuta,395914535.00,32
11/22/2021,411,Goods,326772464.00,1,Denji,326776816.00,10
11/22/2021,821,Consulting Services,502688819.00,7,Mikata,502691138.00,3
11/22/2021,985,Goods,1530632135.00,6,Reze,1530625045.00,3
11/22/2021,1121,Goods,699815971.00,1,Himeno,699816150.00,9
11/22/2021,1197,Goods,472310067.00,3,Power,472313599.00,12
11/22/2021,3290,Consulting Services,1845409308.00,6,Himeno,1845404871.00,10
11/22/2021,4382,Goods,1062574052.00,2,Makima,1062581446.00,6
11/22/2021,4575,Goods,300083841.00,3,Denji,300081527.00,7
11/23/2021,876,Consulting Services,1843815580.00,4,Mikata,1843824094.00,9
11/23/2021,1511,Infrastructure Projects,103348282.00,10,Mikata,103346517.00,26
11/23/2021,2340,Consulting Services,771434477.00,6,Hayakawa ,771434167.00,11
11/23/2021,4463,Infrastructure Projects,1249462085.00,1,Reze,1249461436.00,32
11/24/2021,1379,Consulting Services,1680810318.00,1,Hayakawa ,1680812237.00,10
11/24/2021,3432,Consulting Services,1618653195.00,1,Makima,1618654526.00,10
11/24/2021,4246,Infrastructure Projects,570172250.00,1,Pochita,570174592.00,12
11/24/2021,4392,Infrastructure Projects,1361655654.00,1,Power,1361660836.00,31
11/25/2021,4656,Infrastructure Projects,123616602.00,3,Fami,123625754.00,25
11/26/2021,1770,Infrastructure Projects,604046796.00,4,Mikata,604044562.00,28
11/26/2021,3066,Consulting Services,506226625.00,5,Reze,506220202.00,4
11/26/2021,3613,Consulting Services,1096093373.00,1,Nayuta,1096087393.00,7
11/27/2021,273,Infrastructure Projects,791541064.00,1,Hayakawa ,791544120.00,31
11/27/2021,2060,Goods,154495866.00,1,Makima,154491288.00,6
11/27/2021,3637,Consulting Services,610494078.00,2,Hayakawa ,610487914.00,11
11/27/2021,3747,Consulting Services,1494163755.00,1,Nayuta,1494172814.00,4
11/27/2021,3751,Infrastructure Projects,295845179.00,2,Makima,295839542.00,35
11/28/2021,233,Consulting Services,1339638314.00,9,Nayuta,1339630312.00,10
11/28/2021,1527,Goods,1940599277.00,10,Hayakawa ,1940604659.00,8
11/28/2021,2198,Consulting Services,1410972486.00,10,Hayakawa ,1410974375.00,5
11/28/2021,3680,Consulting Services,372196370.00,1,Nayuta,372195747.00,10
11/28/2021,4643,Consulting Services,18772575.00,2,Mikata,18774976.00,3
11/29/2021,463,Infrastructure Projects,1668255457.00,9,Pochita,1668247501.00,25
11/29/2021,1398,Goods,203058030.00,10,Pochita,203066466.00,6
11/29/2021,1493,Infrastructure Projects,1783494788.00,3,Denji,1783486107.00,32
11/29/2021,1578,Goods,928691719.00,8,Fami,928698571.00,9
11/29/2021,3249,Goods,1087518759.00,7,Himeno,1087515763.00,7
11/30/2021,3115,Consulting Services,1768020878.00,3,Fami,1768014741.00,9
11/30/2021,3315,Goods,1138849600.00,4,Power,1138853086.00,3
11/30/2021,4738,Infrastructure Projects,222682052.00,2,Hayakawa ,222688596.00,34
12/1/2021,2997,Infrastructure Projects,1429908689.00,8,Denji,1429910538.00,25
12/1/2021,3487,Infrastructure Projects,1858081638.00,1,Denji,1858073654.00,33
12/1/2021,3634,Goods,936759549.00,2,Reze,936751257.00,12
12/2/2021,100,Goods,141773034.00,4,Reze,141776952.00,5
12/2/2021,103,Consulting Services,897799425.00,7,Himeno,897805925.00,6
12/2/2021,364,Goods,894099211.00,4,Himeno,894106794.00,12
12/2/2021,390,Goods,1700013806.00,4,Fami,1700012566.00,9
12/2/2021,590,Consulting Services,815022022.00,8,Power,815024162.00,10
12/2/2021,2416,Infrastructure Projects,886459999.00,3,Denji,886467562.00,20
12/2/2021,2954,Goods,594103711.00,7,Himeno,594097845.00,6
12/2/2021,2971,Infrastructure Projects,1561736355.00,6,Denji,1561738749.00,22
12/2/2021,3149,Infrastructure Projects,872447285.00,10,Makima,872453643.00,16
12/2/2021,4258,Infrastructure Projects,1139695759.00,2,Reze,1139699803.00,28
12/2/2021,4888,Consulting Services,411365481.00,1,Hayakawa ,411374975.00,9
12/3/2021,3418,Goods,1190848192.00,10,Power,1190855219.00,12
12/4/2021,1149,Infrastructure Projects,1010783005.00,6,Mikata,1010776964.00,17
12/5/2021,948,Goods,588273058.00,5,Pochita,588279718.00,4
12/5/2021,1101,Infrastructure Projects,1909124062.00,4,Himeno,1909130277.00,14
12/5/2021,2100,Infrastructure Projects,264209293.00,9,Mikata,264212693.00,25
12/5/2021,3264,Infrastructure Projects,826552152.00,7,Makima,826543631.00,32
12/6/2021,662,Infrastructure Projects,522356625.00,10,Pochita,522360496.00,32
12/6/2021,705,Goods,1722315111.00,1,Reze,1722322907.00,10
12/6/2021,1193,Goods,1492475469.00,7,Reze,1492466853.00,3
12/6/2021,1408,Infrastructure Projects,1976592890.00,6,Makima,1976591359.00,33
12/6/2021,2870,Infrastructure Projects,1378831125.00,4,Makima,1378829535.00,16
12/6/2021,3914,Goods,617708049.00,2,Pochita,617713506.00,11
12/6/2021,4419,Goods,296919029.00,2,Denji,296914792.00,4
12/7/2021,358,Consulting Services,701483922.00,9,Reze,701484285.00,7
12/7/2021,1297,Goods,1915166157.00,6,Fami,1915158417.00,6
12/7/2021,3045,Consulting Services,1982619417.00,2,Mikata,1982612976.00,12
12/7/2021,3306,Infrastructure Projects,1559474694.00,2,Denji,1559469648.00,28
12/7/2021,3844,Goods,1082677882.00,3,Mikata,1082686076.00,5
12/7/2021,3859,Infrastructure Projects,938962026.00,3,Makima,938958813.00,29
12/7/2021,4219,Goods,910267073.00,2,Makima,910258817.00,9
12/8/2021,1161,Consulting Services,150302362.00,9,Reze,150303443.00,8
12/8/2021,2981,Goods,1608657358.00,9,Himeno,1608649992.00,4
12/9/2021,1225,Infrastructure Projects,1229239501.00,3,Makima,1229237116.00,22
12/9/2021,2020,Infrastructure Projects,822631911.00,3,Denji,822623134.00,18
12/9/2021,2466,Consulting Services,721039599.00,7,Nayuta,721036424.00,10
12/9/2021,4732,Consulting Services,1519249534.00,3,Nayuta,1519243863.00,5
12/10/2021,357,Infrastructure Projects,1705260986.00,9,Himeno,1705270753.00,29
12/10/2021,2019,Goods,1963271554.00,9,Power,1963272281.00,9
12/11/2021,3554,Goods,759678548.00,1,Denji,759684627.00,9
12/11/2021,4292,Infrastructure Projects,606235613.00,1,Makima,606232029.00,22
12/12/2021,712,Goods,1534173291.00,5,Reze,1534182454.00,5
12/12/2021,1485,Consulting Services,1839188640.00,7,Hayakawa ,1839191006.00,8
12/12/2021,1957,Infrastructure Projects,183825919.00,5,Denji,183826756.00,31
12/12/2021,2613,Consulting Services,1085935099.00,7,Power,1085926062.00,6
12/12/2021,4116,Infrastructure Projects,492444785.00,2,Makima,492442419.00,17
12/13/2021,262,Goods,1221310262.00,2,Makima,1221317544.00,8
12/13/2021,1278,Consulting Services,1932545157.00,2,Fami,1932541366.00,3
12/13/2021,1407,Consulting Services,1313042161.00,5,Fami,1313052127.00,5
12/13/2021,1443,Infrastructure Projects,1814841279.00,4,Mikata,1814847055.00,24
12/13/2021,2482,Infrastructure Projects,1811818819.00,2,Mikata,1811813016.00,20
12/13/2021,3050,Consulting Services,401492635.00,2,Reze,401500080.00,7
12/14/2021,2518,Consulting Services,176001542.00,5,Himeno,176009269.00,6
12/14/2021,3263,Consulting Services,656759733.00,8,Nayuta,656765744.00,11
12/14/2021,4144,Infrastructure Projects,234940123.00,1,Makima,234931709.00,28
12/14/2021,4327,Goods,1767917979.00,3,Denji,1767914775.00,5
12/15/2021,1606,Goods,680120601.00,6,Mikata,680118633.00,12
12/15/2021,1686,Goods,358621091.00,4,Nayuta,358618603.00,3
12/15/2021,4872,Goods,279661139.00,3,Fami,279661179.00,10
12/16/2021,1401,Goods,487727624.00,8,Fami,487717632.00,4
12/16/2021,3020,Goods,604070385.00,10,Nayuta,604066179.00,10
12/16/2021,4465,Infrastructure Projects,631616471.00,3,Hayakawa ,631607073.00,14
12/17/2021,870,Goods,1153804093.00,6,Nayuta,1153813794.00,12
12/17/2021,1178,Goods,769819849.00,3,Makima,769826445.00,8
12/17/2021,1783,Goods,1983876569.00,2,Power,1983868481.00,9
12/17/2021,3461,Consulting Services,1344560040.00,3,Reze,1344559988.00,7
12/18/2021,55,Consulting Services,429702649.00,6,Hayakawa ,429712566.00,12
12/18/2021,1200,Goods,72716749.00,4,Hayakawa ,72713514.00,7
12/19/2021,483,Infrastructure Projects,1291594272.00,2,Reze,1291598459.00,32
12/19/2021,1211,Goods,13919254.00,3,Power,13921284.00,6
12/19/2021,3513,Consulting Services,106568499.00,1,Denji,106567433.00,6
12/19/2021,3583,Goods,1268171724.00,2,Pochita,1268175906.00,10
12/19/2021,4612,Consulting Services,1081403651.00,3,Hayakawa ,1081410568.00,11
12/19/2021,4677,Infrastructure Projects,442232229.00,3,Himeno,442227324.00,33
12/20/2021,1181,Consulting Services,1566343961.00,10,Reze,1566351772.00,5
12/20/2021,3617,Consulting Services,931469885.00,3,Power,931469942.00,3
12/21/2021,716,Consulting Services,126889517.00,5,Himeno,126898621.00,10
12/21/2021,732,Infrastructure Projects,1257722237.00,5,Reze,1257712473.00,22
12/21/2021,758,Goods,233080634.00,6,Hayakawa ,233078584.00,12
12/21/2021,2161,Consulting Services,27694296.00,7,Pochita,27700127.00,11
12/21/2021,2967,Goods,1210928196.00,7,Mikata,1210922461.00,8
12/21/2021,4354,Goods,1580066896.00,2,Denji,1580072292.00,4
12/22/2021,1205,Consulting Services,1731688877.00,1,Makima,1731691081.00,10
12/22/2021,1596,Infrastructure Projects,1498876418.00,6,Denji,1498879805.00,14
12/22/2021,1795,Infrastructure Projects,238979462.00,7,Mikata,238973850.00,16
12/22/2021,1867,Goods,1313744171.00,6,Mikata,1313743457.00,8
12/22/2021,3746,Consulting Services,1477318140.00,2,Nayuta,1477321858.00,11
12/23/2021,119,Consulting Services,1006248799.00,3,Makima,1006257628.00,9
12/23/2021,1085,Goods,1284826496.00,3,Fami,1284835752.00,4
12/23/2021,3397,Consulting Services,1171921336.00,1,Fami,1171923333.00,8
12/24/2021,1490,Goods,929023481.00,9,Mikata,929019533.00,4
12/24/2021,1542,Infrastructure Projects,1217699623.00,10,Mikata,1217692488.00,32
12/24/2021,3195,Goods,195124682.00,3,Makima,195132442.00,10
12/25/2021,787,Consulting Services,1233769801.00,2,Power,1233774883.00,8
12/25/2021,1850,Goods,202932350.00,4,Mikata,202929726.00,10
12/25/2021,3579,Goods,435156557.00,1,Mikata,435150907.00,5
12/25/2021,3731,Goods,967572852.00,1,Himeno,967565537.00,6
12/25/2021,4143,Consulting Services,1373938123.00,1,Denji,1373940333.00,6
12/25/2021,4316,Consulting Services,255997485.00,2,Mikata,255996576.00,8
12/26/2021,1136,Goods,947404414.00,3,Makima,947406252.00,5
12/26/2021,4970,Goods,1572803918.00,3,Fami,1572794753.00,9
12/27/2021,2622,Goods,1976199067.00,2,Makima,1976192746.00,11
12/27/2021,3289,Goods,864710621.00,1,Mikata,864719275.00,9
12/27/2021,4067,Infrastructure Projects,1830027202.00,2,Mikata,1830034478.00,19
12/28/2021,517,Infrastructure Projects,1966013884.00,2,Pochita,1966006013.00,21
12/28/2021,1589,Infrastructure Projects,249902310.00,8,Makima,249904824.00,20
12/28/2021,2006,Goods,506802328.00,5,Pochita,506808108.00,5
12/28/2021,3595,Infrastructure Projects,1941921052.00,1,Makima,1941926125.00,28
12/28/2021,3862,Consulting Services,1457548659.00,3,Hayakawa ,1457541244.00,8
12/29/2021,266,Infrastructure Projects,1097678340.00,6,Mikata,1097678063.00,18
12/29/2021,825,Infrastructure Projects,1580662645.00,4,Reze,1580656324.00,31
12/29/2021,905,Consulting Services,988365880.00,6,Pochita,988356388.00,5
12/29/2021,1123,Infrastructure Projects,490117116.00,9,Denji,490111031.00,16
12/30/2021,822,Infrastructure Projects,1505584280.00,10,Himeno,1505581074.00,17
12/30/2021,2045,Consulting Services,1036794845.00,8,Reze,1036793290.00,6
12/30/2021,4516,Goods,715932258.00,3,Pochita,715927634.00,10
12/31/2021,1324,Infrastructure Projects,215054903.00,9,Makima,215056207.00,16
12/31/2021,2506,Goods,914565300.00,1,Reze,914569707.00,3
12/31/2021,3358,Consulting Services,351369532.00,10,Makima,351365831.00,12
12/31/2021,4051,Infrastructure Projects,183179507.00,1,Denji,183187995.00,29
1/1/2022,53,Infrastructure Projects,570513656.00,3,Nayuta,570507695.00,18
1/1/2022,2532,Goods,368950577.00,10,Denji,368950080.00,4
1/1/2022,2646,Infrastructure Projects,183322340.00,2,Makima,183322806.00,30
1/1/2022,3517,Infrastructure Projects,1462802382.00,2,Mikata,1462801338.00,16
1/2/2022,246,Goods,564396820.00,8,Pochita,564393915.00,11
1/2/2022,409,Infrastructure Projects,212652686.00,1,Denji,212653751.00,18
1/2/2022,839,Infrastructure Projects,1515931105.00,2,Power,1515935274.00,34
1/2/2022,2224,Goods,647998864.00,5,Mikata,647991271.00,7
1/2/2022,4749,Goods,467890060.00,1,Power,467899804.00,6
1/3/2022,342,Consulting Services,1167980533.00,9,Himeno,1167977255.00,8
1/3/2022,1932,Consulting Services,634574590.00,8,Mikata,634577198.00,4
1/3/2022,2886,Infrastructure Projects,1434326667.00,4,Denji,1434326370.00,29
1/3/2022,4831,Infrastructure Projects,718184770.00,1,Himeno,718182521.00,33
1/4/2022,498,Goods,133128649.00,5,Hayakawa ,133131293.00,7
1/4/2022,1436,Consulting Services,90669651.00,10,Nayuta,90663766.00,3
1/4/2022,2990,Goods,1364214615.00,5,Hayakawa ,1364209477.00,4
1/5/2022,530,Infrastructure Projects,564653882.00,1,Pochita,564645359.00,30
1/5/2022,1614,Consulting Services,125416551.00,3,Pochita,125416970.00,7
1/5/2022,3730,Consulting Services,35888242.00,1,Power,35880214.00,11
1/6/2022,1203,Consulting Services,922251422.00,6,Hayakawa ,922256617.00,5
1/6/2022,1326,Goods,1412293222.00,3,Makima,1412283248.00,4
1/6/2022,2008,Infrastructure Projects,1210081326.00,10,Denji,1210089960.00,15
1/6/2022,4145,Goods,326691110.00,2,Reze,326694384.00,5
1/7/2022,451,Goods,659425966.00,7,Denji,659423730.00,8
1/7/2022,2760,Consulting Services,56978311.00,2,Nayuta,56982963.00,11
1/7/2022,4148,Consulting Services,659809861.00,2,Hayakawa ,659807328.00,11
1/7/2022,4891,Consulting Services,1768974189.00,3,Denji,1768983651.00,5
1/8/2022,1110,Consulting Services,1647517109.00,8,Himeno,1647513594.00,4
1/8/2022,1359,Goods,158294574.00,2,Denji,158293624.00,11
1/8/2022,1827,Infrastructure Projects,1817148274.00,7,Mikata,1817148403.00,19
1/8/2022,2493,Infrastructure Projects,1114644975.00,6,Denji,1114639690.00,18
1/8/2022,2869,Goods,1722836734.00,5,Power,1722837256.00,3
1/8/2022,3282,Infrastructure Projects,1346603379.00,5,Mikata,1346602720.00,16
1/8/2022,4040,Infrastructure Projects,592341924.00,2,Mikata,592348764.00,15
1/9/2022,2431,Infrastructure Projects,955688676.00,3,Denji,955685677.00,33
1/9/2022,2442,Infrastructure Projects,871060025.00,7,Makima,871053636.00,16
1/9/2022,2495,Infrastructure Projects,1957300566.00,1,Makima,1957301493.00,16
1/9/2022,2890,Consulting Services,151406565.00,6,Makima,151399347.00,5
1/9/2022,3833,Consulting Services,1740134429.00,1,Denji,1740135636.00,8
1/10/2022,316,Infrastructure Projects,498815427.00,4,Pochita,498824697.00,19
1/10/2022,595,Infrastructure Projects,1339058307.00,5,Makima,1339055876.00,12
1/10/2022,1094,Consulting Services,616893386.00,4,Power,616898789.00,3
1/10/2022,2679,Consulting Services,536874776.00,2,Fami,536869300.00,4
1/10/2022,4426,Goods,577726414.00,3,Makima,577731185.00,6
1/11/2022,1291,Infrastructure Projects,1039410094.00,9,Denji,1039410839.00,17
1/11/2022,3226,Infrastructure Projects,37003552.00,4,Makima,37013194.00,28
1/11/2022,3835,Consulting Services,1828378563.00,3,Fami,1828379325.00,4
1/11/2022,4055,Consulting Services,852959752.00,3,Reze,852960895.00,9
1/11/2022,4914,Goods,1672571365.00,3,Denji,1672570299.00,5
1/12/2022,923,Goods,358246899.00,5,Makima,358249382.00,5
1/12/2022,967,Infrastructure Projects,1300878068.00,5,Makima,1300887779.00,31
1/12/2022,2215,Infrastructure Projects,1078500842.00,8,Makima,1078494002.00,19
1/12/2022,2239,Goods,1291956924.00,6,Power,1291960281.00,5
1/12/2022,3614,Goods,1472562132.00,1,Nayuta,1472555820.00,10
1/12/2022,3848,Infrastructure Projects,967276270.00,2,Mikata,967278805.00,25
1/13/2022,5,Infrastructure Projects,1624176864.00,7,Himeno,1624182676.00,15
1/14/2022,447,Goods,1480814971.00,2,Reze,1480818936.00,4
1/14/2022,2562,Goods,1339242065.00,6,Denji,1339248751.00,3
1/14/2022,4605,Infrastructure Projects,1440940721.00,1,Pochita,1440950352.00,27
1/15/2022,2682,Goods,535992675.00,9,Mikata,535988521.00,3
1/15/2022,3101,Goods,398228044.00,2,Reze,398237354.00,10
1/16/2022,259,Consulting Services,665669888.00,4,Nayuta,665670578.00,5
1/16/2022,919,Infrastructure Projects,534388809.00,2,Mikata,534394925.00,16
1/16/2022,1308,Goods,225006886.00,6,Fami,225000581.00,5
1/16/2022,4052,Consulting Services,1575566630.00,1,Hayakawa ,1575564450.00,5
1/17/2022,339,Consulting Services,1218599531.00,2,Pochita,1218602988.00,5
1/17/2022,537,Infrastructure Projects,1771721974.00,6,Hayakawa ,1771725643.00,24
1/17/2022,3008,Infrastructure Projects,1438572703.00,2,Mikata,1438572532.00,15
1/17/2022,4515,Infrastructure Projects,1440995390.00,2,Nayuta,1440997891.00,29
1/18/2022,4154,Goods,838387637.00,3,Reze,838384602.00,5
1/19/2022,562,Consulting Services,1587610435.00,8,Nayuta,1587610671.00,8
1/19/2022,626,Consulting Services,645963396.00,5,Fami,645971209.00,7
1/19/2022,1108,Infrastructure Projects,1915976354.00,7,Reze,1915970371.00,35
1/19/2022,1212,Consulting Services,893848760.00,3,Mikata,893848230.00,8
1/19/2022,2044,Infrastructure Projects,847704343.00,9,Mikata,847712778.00,31
1/19/2022,3600,Infrastructure Projects,1799668184.00,2,Makima,1799661339.00,14
1/19/2022,4602,Infrastructure Projects,581107485.00,1,Fami,581100898.00,18
1/19/2022,4733,Consulting Services,393803686.00,3,Hayakawa ,393806024.00,7
1/19/2022,4975,Goods,1891640556.00,3,Mikata,1891635843.00,9
1/20/2022,2138,Goods,355280544.00,9,Power,355284373.00,4
1/20/2022,2800,Infrastructure Projects,389697748.00,9,Denji,389689974.00,27
1/20/2022,4119,Consulting Services,994563083.00,3,Nayuta,994565408.00,9
1/20/2022,4356,Goods,1747000507.00,1,Makima,1746991221.00,12
1/20/2022,4716,Consulting Services,988998062.00,1,Makima,989005803.00,4
1/21/2022,436,Goods,504851800.00,5,Pochita,504846751.00,3
1/21/2022,500,Infrastructure Projects,1982438615.00,2,Nayuta,1982447632.00,16
1/21/2022,4376,Consulting Services,1470898013.00,3,Hayakawa ,1470898298.00,9
1/21/2022,4841,Goods,537764454.00,3,Denji,537770950.00,8
1/22/2022,1,Goods,264066445.00,1,Hayakawa ,264071310.00,4
1/22/2022,122,Consulting Services,815043792.00,6,Mikata,815038936.00,10
1/22/2022,631,Goods,548318730.00,1,Makima,548320973.00,4
1/22/2022,1634,Goods,270859602.00,3,Mikata,270861089.00,5
1/22/2022,4641,Goods,1893038093.00,1,Hayakawa ,1893042179.00,9
1/23/2022,1340,Goods,370808693.00,5,Pochita,370806332.00,4
1/23/2022,1902,Goods,1952636571.00,6,Makima,1952637116.00,11
1/23/2022,3058,Consulting Services,1376375783.00,2,Power,1376381875.00,5
1/23/2022,4935,Goods,869140133.00,5,Fami,869137060.00,9
1/24/2022,1604,Infrastructure Projects,820417307.00,8,Makima,820417902.00,24
1/24/2022,2387,Consulting Services,861881256.00,3,Denji,861889720.00,6
1/24/2022,3156,Consulting Services,1951553378.00,1,Himeno,1951553259.00,12
1/25/2022,1656,Consulting Services,1308171616.00,9,Power,1308167744.00,3
1/25/2022,2718,Consulting Services,402479295.00,3,Pochita,402480441.00,5
1/25/2022,3708,Infrastructure Projects,1225720483.00,1,Mikata,1225719793.00,15
1/26/2022,1023,Consulting Services,1612194223.00,8,Himeno,1612202248.00,10
1/26/2022,1152,Infrastructure Projects,1813237601.00,10,Makima,1813233856.00,33
